0.1001	2.0522
0.7807	3.5178
0.8349	3.5377
2.6225	5.8223
2.6402	5.9256
3.4499	6.3256
4.0860	6.6943
4.1170	6.7305
6.2315	7.6507
7.3336	9.3842
7.4913	9.4197
9.2795	10.8551
10.9401	12.9068
11.0610	13.0389
12.2686	14.7466
12.4584	14.7617
12.7580	15.0417
13.6910	15.7050
14.4372	16.2650
15.2955	17.0208
15.9173	17.5622
16.8164	18.4658
17.1010	18.6746
17.6249	19.3129
17.7607	19.6186
18.4354	20.4398
19.1642	21.8994
19.6110	22.1583
21.0276	23.0928
21.0363	23.3016
21.0825	23.1725
21.6504	23.9212
22.1150	24.4887
22.6597	25.7411
22.7584	25.9135
22.9432	26.0690
23.2627	26.1868
25.4020	28.1716
25.8800	28.3657
28.3276	30.1810
28.8456	30.8492
29.0352	31.0331
30.4675	32.1100
30.7564	32.8372
30.8510	32.8810
31.3616	33.1748
31.5595	33.2591
32.3380	33.8265
33.9721	35.5968
36.0372	37.5314
36.6278	38.4477
37.5560	39.2682
38.0974	40.0348
38.7338	40.5689
39.4220	41.1637
41.0295	43.3491
41.9149	43.6037
42.8136	44.5325
43.0864	45.3660
43.2476	45.3101
43.4117	45.6118
43.7249	45.5777
45.5040	46.9793
45.8099	47.4356
46.0170	47.6740
46.2483	47.7887
47.4757	49.0394
47.9150	49.8101
48.6420	50.3133
48.7728	50.8000
49.0519	51.3276
49.6356	51.7962
49.7783	52.0686
50.5867	52.5300
51.0334	52.6590
51.5011	53.2523
52.4961	54.3737
53.3056	55.0916
53.4391	55.3894
53.4469	55.3671
53.4966	55.5587
54.3217	58.4114
54.6174	58.8790
55.1083	59.1610
55.9859	59.4257
56.4222	59.6848
57.9865	59.7141
58.6448	60.3999
59.1307	61.0684
59.6610	61.5714
59.9283	61.8453
61.4121	63.4152
61.5436	63.7423
62.2324	64.1232
62.8847	64.8098
62.9333	64.9523
63.1668	65.5305
63.5051	65.8712
64.9402	67.5922
65.8234	68.2876
66.1165	68.6302
66.4718	69.0129
66.6871	69.2356
67.5904	69.6997
69.0036	70.7128
69.2384	70.9122
70.1804	71.7986
70.6057	72.3070
71.1010	72.7416
71.2812	72.9678
72.2701	73.9436
72.7271	74.3893
72.9260	74.5736
73.1119	75.2862
73.8173	75.5198
75.6448	77.3838
76.1679	77.8706
77.5188	79.5821
77.5601	79.6845
78.0105	79.8618
78.4367	80.1699
79.0598	80.7485
79.2457	80.8545
79.9488	81.6223
81.6176	83.3084
82.2842	84.0973
82.6567	84.2870
83.4629	84.9932
84.0364	86.3101
84.6550	86.3822
85.8711	87.6008
86.1626	88.0295
86.8224	88.6790
87.6865	89.7724
87.9025	90.1883
88.0059	90.1565
88.8702	91.1019
89.3263	91.1245
89.8994	92.0585
89.9183	92.1861
91.7005	93.1928
92.0262	94.2285
92.1338	94.7404
92.2570	94.8301
92.2757	95.0200
92.6079	95.2999
92.6403	95.4288
92.9237	95.6848
93.5114	96.4034
93.8755	97.0587
94.1269	97.1216
94.2507	97.2359
94.5962	97.2584
94.8569	97.2736
96.7296	98.7779
97.0562	98.8507
97.8483	99.5232
98.4401	100.0068
99.0376	100.7440
99.1441	100.9659
101.0618	102.9606
101.1244	103.1120
101.7526	104.2484
102.0237	104.2738
102.2847	104.6976
102.9075	104.8065
103.3762	105.0736
104.9529	106.8197
104.9956	106.9783
105.6377	107.6931
107.1361	109.3054
107.5159	109.8255
107.6495	109.9710
108.7051	110.2547
109.3376	110.9970
109.5658	111.3642
111.0158	113.4969
111.0548	113.6873
111.3863	114.2213
111.8145	114.6957
111.8662	114.8582
114.1265	115.8193
115.5346	117.3808
115.6203	117.4275
116.4205	118.2302
116.4794	118.7745
116.8325	120.1370
116.8676	120.2140
117.1108	120.8159
117.2682	120.7599
117.8422	121.1314
122.7687	124.3950
123.7671	125.6638
127.0698	128.6333
129.5973	131.4848
130.2095	131.9365
130.9491	132.6695
131.7040	133.3841
132.9596	134.5111
134.0474	135.6135
134.7604	136.4620
135.2296	137.2153
135.3899	137.9133
135.4386	138.1220
135.9864	138.8528
136.4506	139.1762
137.0065	139.4691
137.6846	139.7310
138.1877	140.5884
139.3498	140.9811
139.7388	141.5628
139.8276	141.9095
140.0561	142.3484
140.0595	142.4435
140.4687	142.3934
142.6888	144.7983
142.8201	145.8188
142.8597	145.9196
143.1063	146.5282
143.2831	146.8749
143.3741	146.9265
143.3808	147.0742
143.4444	146.9996
144.5697	148.1184
144.7506	148.3824
144.8185	148.5066
145.3594	149.2585
145.9896	150.6064
146.4439	151.8460
146.4929	151.8797
146.5917	151.9878
146.6197	152.3033
146.8790	152.3989
