0.1001	0.7894
0.1047	0.4146
0.2442	1.1271
0.3441	0.6834
0.4394	1.3764
0.5095	1.1428
0.5496	0.8561
0.7184	1.3107
0.7807	2.1562
0.8349	2.2004
1.0046	1.9473
1.1363	2.2584
1.1615	1.7086
1.2875	2.1048
1.3232	2.0155
1.5922	2.2192
1.9285	2.2675
2.0477	2.3450
2.3754	3.3898
2.3899	3.2711
2.5130	2.7869
2.5248	2.8010
2.6225	4.3955
2.6402	4.4274
2.6640	3.2077
2.8228	3.6301
2.8675	3.9380
2.8873	4.0347
2.9308	3.7120
3.0061	3.5570
3.1164	3.6606
3.1557	4.5680
3.3346	4.0240
3.4499	5.0106
3.5729	4.8596
3.6585	4.8888
3.9344	4.9685
4.0860	5.2735
4.1170	5.2812
4.3279	4.7875
4.9118	5.2687
5.0329	5.3539
5.4181	5.6483
5.4911	5.6253
5.6375	5.7198
5.7351	5.8440
5.8354	5.8937
6.0974	6.1818
6.2315	6.4315
6.7688	6.8207
6.9062	7.0983
6.9212	7.0723
7.0009	7.2591
7.3336	7.8731
7.4247	7.8328
7.4295	7.7303
7.4792	7.9603
7.4913	8.0298
8.3815	8.4505
8.9979	9.1306
9.2795	9.5185
9.4405	9.6636
9.6937	9.9344
9.7261	10.4134
9.7867	10.5060
9.9165	10.6028
9.9936	10.2755
10.0018	10.5993
10.7157	10.8027
10.8175	10.9826
10.9401	11.4555
11.0084	11.3814
11.0610	11.5994
11.1465	11.3535
11.4584	11.6375
11.6917	12.0361
11.7751	11.9527
11.7773	12.0266
12.0565	12.4119
12.1113	12.5039
12.2641	13.0930
12.2686	13.2657
12.4584	13.4357
12.5441	13.2043
12.6643	13.2216
12.7580	13.5806
12.8335	13.3301
12.9735	13.5783
13.6044	13.7727
13.6253	14.1100
13.6910	14.3447
13.6984	13.9213
13.9329	14.2601
14.1202	14.4304
14.1624	14.5060
14.2567	14.6521
14.4372	14.9379
14.6265	14.9279
14.6592	14.8973
15.0323	15.1359
15.2955	15.5548
15.3206	15.4393
15.6758	15.8247
15.9173	16.1173
16.1975	16.3209
16.3345	16.4860
16.3781	16.5880
16.8164	17.0657
16.9731	17.0903
17.0474	17.1717
17.1010	17.3363
17.5297	17.6798
17.6249	17.9537
17.7607	18.1304
17.9246	18.0903
18.2306	18.4283
18.4014	18.7702
18.4354	18.9624
18.5918	18.8910
18.7093	18.9210
18.8480	19.0295
19.0582	19.2499
19.1076	19.6434
19.1437	20.0946
19.1642	20.6509
19.2202	19.5552
19.2220	20.4572
19.3955	20.3713
19.4566	20.0164
19.4929	20.0597
19.5104	20.7656
19.5687	20.1388
19.6110	20.8353
19.6698	20.3176
19.7813	20.7238
19.9207	20.7145
20.2468	20.8089
21.0276	21.7787
21.0363	21.8225
21.0825	21.9148
21.2627	21.5264
21.2935	22.1621
21.6504	22.3973
21.6933	22.0667
21.9299	22.6298
22.1150	23.0262
22.3954	22.6637
22.4009	22.8784
22.4465	22.9926
22.6597	24.4185
22.6758	23.1345
22.6812	23.1131
22.7584	24.5424
22.9142	24.0863
22.9236	23.8511
22.9355	24.0993
22.9432	24.6797
23.0311	24.4062
23.2241	24.5396
23.2627	24.9114
23.6280	24.1768
23.7270	24.2940
23.8960	24.9238
23.9560	25.1399
24.1230	25.5196
24.6600	25.4961
24.7639	25.6936
24.8045	25.2113
24.9013	26.2859
25.0041	25.4257
25.1280	26.0161
25.2584	26.3631
25.2660	26.6164
25.2974	26.3388
25.4020	26.7176
25.6172	26.4230
25.8800	26.9522
26.1424	26.9720
26.2645	27.1118
26.8136	27.2266
26.8841	27.2246
26.9989	27.3324
27.2402	27.4815
27.5812	27.6521
27.6748	27.8340
28.0049	28.0720
28.1077	28.1730
28.3276	28.7138
28.3291	28.5277
28.3336	28.6369
28.8267	29.0705
28.8456	29.4556
29.0352	29.6625
29.0934	29.4576
29.1326	29.5063
29.2186	29.7594
29.6735	29.7698
29.8212	29.9414
30.2557	30.3425
30.4675	30.7671
30.5891	30.9031
30.7124	30.9487
30.7556	31.2237
30.7564	31.5073
