1.6141	4.1354
2.0514	4.6652
2.2076	5.1737
2.2119	5.0322
2.8675	5.7362
2.8973	5.6034
4.8222	6.2350
5.5566	7.3584
5.6565	8.1318
5.9844	8.7277
6.1987	9.2668
6.4245	9.6948
6.5314	9.9182
7.0301	10.5888
7.5885	11.6006
7.8821	11.7080
8.3276	12.2545
8.5319	12.4276
8.6137	12.8230
8.8791	13.0309
9.1997	13.4755
9.9278	14.0617
10.8136	14.8126
10.9065	14.9798
11.0900	15.0286
11.1264	14.9313
12.2086	15.5611
12.7191	15.6546
13.3795	15.9602
13.7022	16.0637
15.5248	17.2243
16.1505	17.7890
16.6204	18.3322
17.7501	19.5676
18.7658	20.8114
19.3047	20.9902
19.8526	21.6454
21.0385	22.7923
21.0912	22.9259
21.7649	23.5333
22.4218	24.2178
22.6595	24.1796
23.5393	25.5194
24.0669	25.7828
24.0961	25.7385
25.3702	27.2851
25.4904	27.3489
25.8461	27.4746
26.4334	28.0507
26.6432	28.2860
27.1311	28.6011
27.8618	29.4435
29.3239	30.9708
31.2784	33.3842
31.5339	33.5418
32.4212	34.0341
32.8521	34.7224
32.9795	34.8289
33.7820	36.7030
34.5048	37.8524
35.0775	39.1371
35.1912	39.4645
35.2222	39.3299
35.4212	39.8557
35.6984	40.2447
36.0568	40.9246
36.3342	41.3473
37.7803	42.0140
37.9266	42.1832
38.0920	42.2361
38.0995	42.2542
38.1946	42.0910
40.2731	42.8910
40.4481	42.9639
40.5577	42.9715
42.0942	43.7451
42.2020	43.9075
42.6118	44.3116
43.9333	45.7819
44.0177	45.8943
44.3306	46.0657
44.7977	46.8860
44.9522	47.0038
45.3560	46.9977
46.2163	47.8103
46.7078	48.2435
47.3248	49.0150
48.2795	49.9164
49.2775	50.8956
49.7862	51.4205
50.9800	54.0986
50.9988	54.2577
51.0662	54.2189
54.8172	56.7441
55.0533	57.0774
55.0603	57.0683
56.3837	57.9676
58.0346	60.5355
58.0571	60.6953
58.7896	60.8486
59.9868	61.4238
61.2910	63.5834
61.6780	64.3374
62.2179	64.7783
62.3386	65.0258
62.5849	65.0883
62.6997	65.2302
63.5548	65.4989
63.6389	65.4842
64.6297	66.3249
65.3729	67.0386
65.9330	68.2000
67.7244	69.2632
68.6208	70.2111
69.2125	71.0853
69.7788	71.8011
69.9581	72.1302
70.0606	71.9644
70.2525	72.2281
74.0046	75.7142
74.2405	75.9377
75.2242	76.9177
75.3696	77.0549
76.5387	78.0998
77.1865	78.7615
77.9850	79.7552
78.0182	79.8031
78.5713	80.3171
78.6871	80.5089
79.5102	81.1686
80.0481	81.7040
80.5136	82.2967
80.8384	83.0716
81.0245	83.5930
81.5923	84.2686
82.4240	84.4145
82.5409	84.4941
83.1222	85.0175
83.2613	85.2879
85.2287	86.8331
85.7752	87.6690
85.7783	87.7001
85.9766	87.6533
86.9612	89.2577
87.2039	89.3775
87.4108	89.5333
87.6622	89.9465
89.0593	90.8603
90.3692	91.9467
91.7693	93.3851
92.8887	94.4136
93.6346	95.3295
94.8494	96.7793
96.4007	97.8741
97.2390	98.7171
99.1984	101.5858
99.2238	101.8346
99.5627	103.1267
99.9595	103.5559
100.0991	103.7509
100.1712	103.8007
100.6174	104.0565
101.0555	104.3916
101.7930	104.5926
102.0668	104.6635
102.6727	104.9210
103.3603	105.5235
103.3961	105.5324
104.2754	106.0986
104.3831	106.1260
104.9261	107.0625
105.0368	107.1841
105.2442	107.3911
105.5722	107.9471
105.8505	108.6298
105.8687	108.6783
106.3417	108.8711
106.9137	109.3448
107.4422	109.9473
107.6843	110.3368
107.7319	110.4913
109.0715	111.2094
113.4983	115.0029
113.6572	115.2931
114.1459	115.7064
115.7342	117.3250
116.0284	117.9166
116.0981	118.5002
116.2433	119.1218
116.4484	119.4876
116.5174	119.5937
116.9218	120.1907
117.9915	120.5295
117.9948	120.7596
120.6840	122.6977
122.6959	124.1662
123.1711	125.1105
123.4438	125.3742
124.1249	125.7971
124.3418	126.1756
125.1803	127.0571
125.7771	127.6180
126.5326	128.2138
127.3617	129.0131
127.8942	129.4149
128.7988	130.3029
130.0893	131.6313
130.5886	132.1809
131.0927	132.7082
131.2800	133.1657
132.3666	134.4590
133.8601	135.6001
135.6326	137.5060
137.7950	139.6142
137.8548	139.7066
138.5431	140.2250
138.6189	140.2068
138.9458	140.4556
139.0773	140.8658
139.2461	140.9340
139.9945	141.7434
140.0463	141.8395
141.2159	142.7894
141.9119	143.6049
142.2405	143.7500
142.5800	144.0272
143.0793	144.6001
143.9552	145.8103
144.0857	146.1037
144.2278	146.5006
144.3270	146.5975
146.0743	148.0066
146.9846	148.4517
147.5051	149.2342
147.6247	149.4243
148.2918	149.9455
148.9128	150.7351
150.6293	152.3792
150.7435	152.5026
154.3254	155.8270
155.2852	156.9364
